time,x,y,z
185.289,-0.01075,0.00977,0.97258
185.293,-0.01075,0.00977,0.97258
185.301,-0.01075,0.00977,0.97258
185.315,-0.01075,0.00977,0.97258
185.321,-0.01075,0.00977,0.97258
185.334,-0.01124,0.01344,0.97161
185.345,-0.01124,0.01344,0.97161
185.351,-0.01124,0.01344,0.97161
185.381,-0.01124,0.01344,0.97161
185.385,-0.01124,0.01344,0.97161
185.394,-0.01124,0.01344,0.97161
185.399,-0.01124,0.01344,0.97161
185.401,-0.01222,0.01197,0.97307
185.411,-0.01222,0.01197,0.97307
185.421,-0.01222,0.01197,0.97307
185.431,-0.01222,0.01197,0.97307
185.468,-0.01222,0.01197,0.97307
185.472,-0.01222,0.01197,0.97307
185.474,-0.01295,0.01246,0.97527
185.476,-0.01295,0.01246,0.97527
185.485,-0.01295,0.01246,0.97527
185.489,-0.01295,0.01246,0.97527
185.500,-0.01295,0.01246,0.97527
185.510,-0.01295,0.01246,0.97527
185.520,-0.01295,0.01246,0.97527
185.530,-0.01295,0.01368,0.97600
185.552,-0.01295,0.01368,0.97600
185.554,-0.01295,0.01368,0.97600
185.561,-0.01295,0.01368,0.97600
185.569,-0.01295,0.01368,0.97600
185.580,-0.01295,0.01368,0.97600
185.592,-0.01222,0.01441,0.97258
185.600,-0.01222,0.01441,0.97258
185.614,-0.01222,0.01441,0.97258
185.621,-0.01222,0.01441,0.97258
185.630,-0.01222,0.01441,0.97258
185.670,-0.01222,0.01441,0.97258
185.674,-0.01222,0.01441,0.97258
185.676,-0.01099,0.01319,0.97674
185.678,-0.01099,0.01319,0.97674
185.681,-0.01099,0.01319,0.97674
185.692,-0.01099,0.01319,0.97674
185.701,-0.01099,0.01319,0.97674
185.714,-0.01099,0.01319,0.97674
185.720,-0.01099,0.01319,0.97674
185.734,-0.01319,0.01417,0.97747
185.744,-0.01319,0.01417,0.97747
185.750,-0.01319,0.01417,0.97747
185.786,-0.01319,0.01417,0.97747
185.793,-0.01319,0.01417,0.97747
185.796,-0.01319,0.01417,0.97747
185.800,-0.01368,0.01197,0.97356
185.804,-0.01368,0.01197,0.97356
185.813,-0.01368,0.01197,0.97356
185.820,-0.01368,0.01197,0.97356
185.830,-0.01368,0.01197,0.97356
185.840,-0.01368,0.01197,0.97356
185.852,-0.01368,0.01197,0.97356
185.862,-0.01270,0.01075,0.97478
185.870,-0.01270,0.01075,0.97478
185.880,-0.01270,0.01075,0.97478
185.894,-0.01270,0.01075,0.97478
185.900,-0.01270,0.01075,0.97478
185.910,-0.01270,0.01075,0.97478
185.920,-0.00782,0.01051,0.97576
185.930,-0.00782,0.01051,0.97576
185.958,-0.00782,0.01051,0.97576
185.959,-0.00782,0.01051,0.97576
185.964,-0.00782,0.01051,0.97576
185.971,-0.00782,0.01051,0.97576
185.981,-0.00782,0.01051,0.97576
185.990,-0.01466,0.00977,0.97185
186.003,-0.01466,0.00977,0.97185
186.010,-0.01466,0.00977,0.97185
186.022,-0.01466,0.00977,0.97185
186.035,-0.01466,0.00977,0.97185
186.041,-0.01466,0.00977,0.97185
186.065,-0.01002,0.01539,0.97600
186.068,-0.01002,0.01539,0.97600
186.071,-0.01002,0.01539,0.97600
186.090,-0.01002,0.01539,0.97600
186.092,-0.01002,0.01539,0.97600
186.100,-0.01002,0.01539,0.97600
186.109,-0.01002,0.01539,0.97600
186.121,-0.00806,0.01270,0.97576
186.129,-0.00806,0.01270,0.97576
186.148,-0.00806,0.01270,0.97576
186.150,-0.00806,0.01270,0.97576
186.159,-0.00806,0.01270,0.97576
186.170,-0.00806,0.01270,0.97576
186.180,-0.01246,0.01368,0.97894
186.189,-0.01246,0.01368,0.97894
186.200,-0.01246,0.01368,0.97894
186.213,-0.01246,0.01368,0.97894
186.220,-0.01246,0.01368,0.97894
186.230,-0.01246,0.01368,0.97894
186.250,-0.01246,0.01368,0.97894
186.251,-0.00855,0.01246,0.97503
186.265,-0.00855,0.01246,0.97503
186.270,-0.00855,0.01246,0.97503
186.280,-0.00855,0.01246,0.97503
186.294,-0.00855,0.01246,0.97503
186.300,-0.00855,0.01246,0.97503
186.310,-0.00782,0.01344,0.98040
186.321,-0.00782,0.01344,0.98040
186.330,-0.00782,0.01344,0.98040
186.366,-0.00782,0.01344,0.98040
186.368,-0.00782,0.01344,0.98040
186.371,-0.00782,0.01344,0.98040
186.373,-0.00782,0.01344,0.98040
186.384,-0.01417,0.01148,0.97136
186.395,-0.01417,0.01148,0.97136
186.400,-0.01417,0.01148,0.97136
186.411,-0.01417,0.01148,0.97136
186.421,-0.01417,0.01148,0.97136
186.431,-0.01417,0.01148,0.97136
186.441,-0.00855,0.00831,0.97307
186.468,-0.00855,0.00831,0.97307
186.471,-0.00855,0.00831,0.97307
186.473,-0.00855,0.00831,0.97307
186.488,-0.00855,0.00831,0.97307
186.490,-0.00855,0.00831,0.97307
186.501,-0.00855,0.00831,0.97307
186.509,-0.01075,0.01222,0.97527
186.520,-0.01075,0.01222,0.97527
186.530,-0.01075,0.01222,0.97527
186.539,-0.01075,0.01222,0.97527
186.550,-0.01075,0.01222,0.97527
186.574,-0.01075,0.01222,0.97527
186.576,-0.01075,0.01222,0.97527
186.580,-0.01002,0.01515,0.97332
186.595,-0.01002,0.01515,0.97332
186.600,-0.01002,0.01515,0.97332
186.613,-0.01002,0.01515,0.97332
186.620,-0.01002,0.01515,0.97332
186.631,-0.01002,0.01515,0.97332
186.641,-0.01246,0.00953,0.97894
186.650,-0.01246,0.00953,0.97894
186.680,-0.01246,0.00953,0.97894
186.682,-0.01246,0.00953,0.97894
186.684,-0.01246,0.00953,0.97894
186.710,-0.01246,0.00953,0.97894
186.712,-0.01246,0.00953,0.97894
186.714,-0.00757,0.01295,0.98578
186.721,-0.00757,0.01295,0.98578
186.732,-0.00757,0.01295,0.98578
186.746,-0.00757,0.01295,0.98578
186.751,-0.00757,0.01295,0.98578
186.801,-0.00757,0.01295,0.98578
186.808,-0.01026,0.00953,0.97674
186.812,-0.01026,0.00953,0.97674
186.816,-0.01026,0.00953,0.97674
186.821,-0.01026,0.00953,0.97674
186.825,-0.01026,0.00953,0.97674
186.829,-0.01026,0.00953,0.97674
186.834,-0.01026,0.00953,0.97674
186.846,-0.01002,0.01197,0.97307
186.849,-0.01002,0.01197,0.97307
186.861,-0.01002,0.01197,0.97307
186.872,-0.01002,0.01197,0.97307
186.883,-0.01002,0.01197,0.97307
186.898,-0.01002,0.01197,0.97307
186.899,-0.01222,0.01099,0.97405
186.910,-0.01222,0.01099,0.97405
186.920,-0.01222,0.01099,0.97405
186.931,-0.01222,0.01099,0.97405
186.944,-0.01222,0.01099,0.97405
186.950,-0.01222,0.01099,0.97405
186.960,-0.01222,0.01099,0.97405
186.971,-0.01270,0.01246,0.97600
186.990,-0.01270,0.01246,0.97600
186.992,-0.01270,0.01246,0.97600
187.012,-0.01270,0.01246,0.97600
187.013,-0.01270,0.01246,0.97600
187.021,-0.01270,0.01246,0.97600
187.033,-0.00831,0.01368,0.96990
187.046,-0.00831,0.01368,0.96990
187.050,-0.00831,0.01368,0.96990
187.059,-0.00831,0.01368,0.96990
187.070,-0.00831,0.01368,0.96990
187.083,-0.00831,0.01368,0.96990
187.089,-0.00831,0.01368,0.96990
187.100,-0.01612,0.01222,0.97185
187.110,-0.01612,0.01222,0.97185
187.120,-0.01612,0.01222,0.97185
187.131,-0.01612,0.01222,0.97185
187.144,-0.01612,0.01222,0.97185
187.150,-0.01612,0.01222,0.97185
187.160,-0.01270,0.01270,0.97918
187.171,-0.01270,0.01270,0.97918
187.196,-0.01270,0.01270,0.97918
187.201,-0.01270,0.01270,0.97918
187.204,-0.01270,0.01270,0.97918
187.216,-0.01270,0.01270,0.97918
187.226,-0.01270,0.01270,0.97918
187.232,-0.01222,0.01099,0.97576
187.258,-0.01222,0.01099,0.97576
187.262,-0.01222,0.01099,0.97576
187.265,-0.01222,0.01099,0.97576
187.271,-0.01222,0.01099,0.97576
187.281,-0.01222,0.01099,0.97576
187.326,-0.01222,0.01099,0.97576
187.333,-0.01124,0.01490,0.98016
187.336,-0.01124,0.01490,0.98016
187.340,-0.01124,0.01490,0.98016
187.343,-0.01124,0.01490,0.98016
187.346,-0.01124,0.01490,0.98016
187.361,-0.01124,0.01490,0.98016
187.366,-0.01051,0.01344,0.97869
187.374,-0.01051,0.01344,0.97869
187.386,-0.01051,0.01344,0.97869
187.392,-0.01051,0.01344,0.97869
187.431,-0.01051,0.01344,0.97869
187.435,-0.01051,0.01344,0.97869
187.439,-0.01051,0.01344,0.97869
187.442,-0.00904,0.01148,0.98162
187.445,-0.00904,0.01148,0.98162
187.462,-0.00904,0.01148,0.98162
187.466,-0.00904,0.01148,0.98162
187.476,-0.00904,0.01148,0.98162
187.491,-0.00904,0.01148,0.98162
187.492,-0.00831,0.00831,0.97356
187.500,-0.00831,0.00831,0.97356
187.518,-0.00831,0.00831,0.97356
187.519,-0.00831,0.00831,0.97356
187.530,-0.00831,0.00831,0.97356
187.541,-0.00831,0.00831,0.97356
187.550,-0.00831,0.00831,0.97356
187.560,-0.01099,0.01173,0.97918
187.571,-0.01099,0.01173,0.97918
187.599,-0.01099,0.01173,0.97918
187.602,-0.01099,0.01173,0.97918
187.606,-0.01099,0.01173,0.97918
187.628,-0.01099,0.01173,0.97918
187.632,-0.01344,0.00904,0.97503
187.636,-0.01344,0.00904,0.97503
187.648,-0.01344,0.00904,0.97503
187.653,-0.01344,0.00904,0.97503
187.671,-0.01344,0.00904,0.97503
187.677,-0.01344,0.00904,0.97503
187.721,-0.01344,0.00904,0.97503
187.727,-0.01197,0.01002,0.97771
187.730,-0.01197,0.01002,0.97771
187.731,-0.01197,0.01002,0.97771
187.732,-0.01197,0.01002,0.97771
187.733,-0.01197,0.01002,0.97771
187.741,-0.01197,0.01002,0.97771
187.750,-0.00953,0.01222,0.97527
187.759,-0.00953,0.01222,0.97527
187.770,-0.00953,0.01222,0.97527
187.796,-0.00953,0.01222,0.97527
187.799,-0.00953,0.01222,0.97527
187.801,-0.00953,0.01222,0.97527
187.817,-0.00953,0.01222,0.97527
187.820,-0.01124,0.01075,0.97136
187.831,-0.01124,0.01075,0.97136
187.843,-0.01124,0.01075,0.97136
187.851,-0.01124,0.01075,0.97136
187.879,-0.01124,0.01075,0.97136
187.882,-0.01124,0.01075,0.97136
187.884,-0.01173,0.01319,0.97478
187.898,-0.01173,0.01319,0.97478
187.900,-0.01173,0.01319,0.97478
187.909,-0.01173,0.01319,0.97478
187.920,-0.01173,0.01319,0.97478
187.930,-0.01173,0.01319,0.97478
187.941,-0.01173,0.01319,0.97478
187.949,-0.00953,0.00904,0.97552
187.959,-0.00953,0.00904,0.97552
187.971,-0.00953,0.00904,0.97552
188.004,-0.00953,0.00904,0.97552
188.007,-0.00953,0.00904,0.97552
188.024,-0.00953,0.00904,0.97552
188.026,-0.01099,0.01515,0.97503
188.028,-0.01099,0.01515,0.97503
188.030,-0.01099,0.01515,0.97503
188.042,-0.01099,0.01515,0.97503
188.050,-0.01099,0.01515,0.97503
188.062,-0.01099,0.01515,0.97503
188.073,-0.01099,0.01515,0.97503
188.086,-0.01051,0.01222,0.97356
188.119,-0.01051,0.01222,0.97356
188.133,-0.01051,0.01222,0.97356
188.136,-0.01051,0.01222,0.97356
188.140,-0.01051,0.01222,0.97356
188.143,-0.01051,0.01222,0.97356
188.146,-0.01051,0.01222,0.97356
188.160,-0.00904,0.01295,0.97063
188.163,-0.00904,0.01295,0.97063
188.172,-0.00904,0.01295,0.97063
188.185,-0.00904,0.01295,0.97063
188.192,-0.00904,0.01295,0.97063
188.235,-0.00904,0.01295,0.97063
188.243,-0.01124,0.01564,0.97625
188.247,-0.01124,0.01564,0.97625
188.253,-0.01124,0.01564,0.97625
188.256,-0.01124,0.01564,0.97625
188.257,-0.01124,0.01564,0.97625
188.262,-0.01124,0.01564,0.97625
188.270,-0.01124,0.01564,0.97625
188.280,-0.00953,0.01319,0.97283
188.309,-0.00953,0.01319,0.97283
188.312,-0.00953,0.01319,0.97283
188.314,-0.00953,0.01319,0.97283
188.321,-0.00953,0.01319,0.97283
188.334,-0.00953,0.01319,0.97283
188.343,-0.01441,0.00855,0.97136
188.350,-0.01441,0.00855,0.97136
188.359,-0.01441,0.00855,0.97136
188.372,-0.01441,0.00855,0.97136
188.405,-0.01441,0.00855,0.97136
188.407,-0.01441,0.00855,0.97136
188.409,-0.01441,0.00855,0.97136
188.410,-0.00660,0.01270,0.97600
188.420,-0.00660,0.01270,0.97600
188.430,-0.00660,0.01270,0.97600
188.439,-0.00660,0.01270,0.97600
188.449,-0.00660,0.01270,0.97600
188.468,-0.00660,0.01270,0.97600
188.470,-0.01368,0.01173,0.97332
188.480,-0.01368,0.01173,0.97332
188.491,-0.01368,0.01173,0.97332
188.500,-0.01368,0.01173,0.97332
188.514,-0.01368,0.01173,0.97332
188.521,-0.01368,0.01173,0.97332
188.532,-0.01368,0.01173,0.97332
188.540,-0.01222,0.01710,0.97674
188.551,-0.01222,0.01710,0.97674
188.587,-0.01222,0.01710,0.97674
188.591,-0.01222,0.01710,0.97674
188.594,-0.01222,0.01710,0.97674
188.597,-0.01222,0.01710,0.97674
188.630,-0.01148,0.00977,0.98040
188.635,-0.01148,0.00977,0.98040
188.639,-0.01148,0.00977,0.98040
188.642,-0.01148,0.00977,0.98040
188.645,-0.01148,0.00977,0.98040
188.660,-0.01148,0.00977,0.98040
188.664,-0.01148,0.00977,0.98040
188.677,-0.01002,0.01099,0.97991
188.681,-0.01002,0.01099,0.97991
188.693,-0.01002,0.01099,0.97991
188.740,-0.01002,0.01099,0.97991
188.745,-0.01002,0.01099,0.97991
188.750,-0.01002,0.01099,0.97991
188.754,-0.00953,0.01441,0.98016
188.759,-0.00953,0.01441,0.98016
188.765,-0.00953,0.01441,0.98016
188.769,-0.00953,0.01441,0.98016
188.774,-0.00953,0.01441,0.98016
188.797,-0.00953,0.01441,0.98016
188.802,-0.00953,0.01441,0.98016
188.807,-0.01197,0.01295,0.97405
188.811,-0.01197,0.01295,0.97405
188.823,-0.01197,0.01295,0.97405
188.869,-0.01197,0.01295,0.97405
188.880,-0.01197,0.01295,0.97405
188.884,-0.01197,0.01295,0.97405
188.892,-0.01222,0.01002,0.97209
188.893,-0.01222,0.01002,0.97209
188.894,-0.01222,0.01002,0.97209
188.895,-0.01222,0.01002,0.97209
188.899,-0.01222,0.01002,0.97209
188.919,-0.01222,0.01002,0.97209
188.921,-0.01222,0.01002,0.97209
188.930,-0.01197,0.01246,0.97576
188.942,-0.01197,0.01246,0.97576
188.949,-0.01197,0.01246,0.97576
188.960,-0.01197,0.01246,0.97576
188.971,-0.01197,0.01246,0.97576
188.998,-0.01197,0.01246,0.97576
189.001,-0.01197,0.01246,0.97576
189.020,-0.00708,0.01246,0.96965
189.023,-0.00708,0.01246,0.96965
189.025,-0.00708,0.01246,0.96965
189.032,-0.00708,0.01246,0.96965
189.044,-0.00708,0.01246,0.96965
189.051,-0.00708,0.01246,0.96965
189.063,-0.01002,0.00928,0.97478
189.070,-0.01002,0.00928,0.97478
189.084,-0.01002,0.00928,0.97478
189.099,-0.01002,0.00928,0.97478
189.100,-0.01002,0.00928,0.97478
189.111,-0.01002,0.00928,0.97478
189.119,-0.01002,0.00928,0.97478
189.131,-0.01002,0.00855,0.97698
189.142,-0.01002,0.00855,0.97698
189.150,-0.01002,0.00855,0.97698
189.159,-0.01002,0.00855,0.97698
189.171,-0.01002,0.00855,0.97698
189.195,-0.01002,0.00855,0.97698
189.197,-0.01295,0.01490,0.97576
189.200,-0.01295,0.01490,0.97576
189.219,-0.01295,0.01490,0.97576
189.222,-0.01295,0.01490,0.97576
189.231,-0.01295,0.01490,0.97576
189.251,-0.01295,0.01490,0.97576
189.257,-0.01295,0.01490,0.97576
189.262,-0.01173,0.01075,0.98211
189.283,-0.01173,0.01075,0.98211
189.288,-0.01173,0.01075,0.98211
189.290,-0.01173,0.01075,0.98211
189.300,-0.01173,0.01075,0.98211
189.319,-0.01173,0.01075,0.98211
189.320,-0.01124,0.00953,0.97845
189.330,-0.01124,0.00953,0.97845
189.343,-0.01124,0.00953,0.97845
189.350,-0.01124,0.00953,0.97845
189.359,-0.01124,0.00953,0.97845
189.371,-0.01124,0.00953,0.97845
189.399,-0.01124,0.00953,0.97845
189.404,-0.01124,0.01441,0.97185
189.406,-0.01124,0.01441,0.97185
189.419,-0.01124,0.01441,0.97185
189.425,-0.01124,0.01441,0.97185
189.437,-0.01124,0.01441,0.97185
189.441,-0.01124,0.01441,0.97185
189.450,-0.01124,0.00660,0.97380
189.462,-0.01124,0.00660,0.97380
189.471,-0.01124,0.00660,0.97380
189.480,-0.01124,0.00660,0.97380
189.492,-0.01124,0.00660,0.97380
189.525,-0.01124,0.00660,0.97380
189.529,-0.01124,0.00660,0.97380
189.533,-0.01197,0.00977,0.97454
189.536,-0.01197,0.00977,0.97454
189.564,-0.01197,0.00977,0.97454
189.569,-0.01197,0.00977,0.97454
189.576,-0.01197,0.00977,0.97454
189.580,-0.01197,0.00977,0.97454
189.584,-0.00977,0.01148,0.98431
189.592,-0.00977,0.01148,0.98431
189.603,-0.00977,0.01148,0.98431
189.620,-0.00977,0.01148,0.98431
189.624,-0.00977,0.01148,0.98431
189.629,-0.00977,0.01148,0.98431
189.640,-0.00977,0.01148,0.98431
189.650,-0.01368,0.01441,0.97332
189.659,-0.01368,0.01441,0.97332
189.670,-0.01368,0.01441,0.97332
189.688,-0.01368,0.01441,0.97332
189.691,-0.01368,0.01441,0.97332
189.704,-0.01368,0.01441,0.97332
189.718,-0.01368,0.01441,0.97332
189.720,-0.00904,0.01344,0.97649
189.730,-0.00904,0.01344,0.97649
189.743,-0.00904,0.01344,0.97649
189.750,-0.00904,0.01344,0.97649
189.760,-0.00904,0.01344,0.97649
189.770,-0.00904,0.01344,0.97649
189.780,-0.01099,0.01270,0.97625
189.798,-0.01099,0.01270,0.97625
189.800,-0.01099,0.01270,0.97625
189.824,-0.01099,0.01270,0.97625
189.826,-0.01099,0.01270,0.97625
189.831,-0.01099,0.01270,0.97625
189.841,-0.01099,0.01270,0.97625
189.851,-0.00855,0.01466,0.97894
189.862,-0.00855,0.01466,0.97894
189.871,-0.00855,0.01466,0.97894
189.881,-0.00855,0.01466,0.97894
189.891,-0.00855,0.01466,0.97894
189.916,-0.00855,0.01466,0.97894
189.919,-0.01270,0.01222,0.97625
189.921,-0.01270,0.01222,0.97625
189.937,-0.01270,0.01222,0.97625
189.940,-0.01270,0.01222,0.97625
189.951,-0.01270,0.01222,0.97625
189.969,-0.01270,0.01222,0.97625
189.971,-0.01270,0.01222,0.97625
189.984,-0.00953,0.01637,0.97356
190.009,-0.00953,0.01637,0.97356
190.044,-0.00953,0.01637,0.97356
190.047,-0.00953,0.01637,0.97356
190.049,-0.00953,0.01637,0.97356
190.051,-0.00953,0.01637,0.97356
190.053,-0.01148,0.01441,0.97674
190.057,-0.01148,0.01441,0.97674
190.062,-0.01148,0.01441,0.97674
190.070,-0.01148,0.01441,0.97674
190.095,-0.01148,0.01441,0.97674
190.104,-0.01148,0.01441,0.97674
190.107,-0.01148,0.01441,0.97674
190.119,-0.01075,0.01197,0.97820
190.123,-0.01075,0.01197,0.97820
190.131,-0.01075,0.01197,0.97820
190.145,-0.01075,0.01197,0.97820
190.150,-0.01075,0.01197,0.97820
190.164,-0.01075,0.01197,0.97820
190.171,-0.01075,0.01393,0.97674
190.182,-0.01075,0.01393,0.97674
190.191,-0.01075,0.01393,0.97674
190.225,-0.01075,0.01393,0.97674
190.231,-0.01075,0.01393,0.97674
190.234,-0.01075,0.01393,0.97674
190.247,-0.01075,0.01393,0.97674
190.252,-0.01075,0.01222,0.97112
190.256,-0.01075,0.01222,0.97112
190.276,-0.01075,0.01222,0.97112
190.281,-0.01075,0.01222,0.97112
190.286,-0.01075,0.01222,0.97112
190.290,-0.01075,0.01222,0.97112
190.300,-0.01002,0.01222,0.97723
190.318,-0.01002,0.01222,0.97723
190.320,-0.01002,0.01222,0.97723
190.330,-0.01002,0.01222,0.97723
190.341,-0.01002,0.01222,0.97723
190.350,-0.01002,0.01222,0.97723
190.359,-0.01002,0.01222,0.97723
190.371,-0.01490,0.01344,0.97967
190.380,-0.01490,0.01344,0.97967
190.409,-0.01490,0.01344,0.97967
190.416,-0.01490,0.01344,0.97967
190.419,-0.01490,0.01344,0.97967
190.422,-0.01490,0.01344,0.97967
190.432,-0.00806,0.01173,0.97747
190.444,-0.00806,0.01173,0.97747
190.450,-0.00806,0.01173,0.97747
190.461,-0.00806,0.01173,0.97747
190.470,-0.00806,0.01173,0.97747
190.482,-0.00806,0.01173,0.97747
190.513,-0.00806,0.01173,0.97747
190.516,-0.00977,0.01051,0.97209
190.518,-0.00977,0.01051,0.97209
190.521,-0.00977,0.01051,0.97209
190.532,-0.00977,0.01051,0.97209
190.545,-0.00977,0.01051,0.97209
190.550,-0.00977,0.01051,0.97209
190.563,-0.00977,0.01051,0.97209
190.570,-0.00953,0.01319,0.97649
190.580,-0.00953,0.01319,0.97649
190.610,-0.00953,0.01319,0.97649
190.612,-0.00953,0.01319,0.97649
190.614,-0.00953,0.01319,0.97649
190.621,-0.00953,0.01319,0.97649
190.641,-0.00977,0.01246,0.97576
190.645,-0.00977,0.01246,0.97576
190.651,-0.00977,0.01246,0.97576
190.661,-0.00977,0.01246,0.97576
190.671,-0.00977,0.01246,0.97576
190.681,-0.00977,0.01246,0.97576
190.690,-0.00977,0.01246,0.97576
190.708,-0.01393,0.01393,0.97283
190.711,-0.01393,0.01393,0.97283
190.720,-0.01393,0.01393,0.97283
190.732,-0.01393,0.01393,0.97283
190.750,-0.01393,0.01393,0.97283
190.754,-0.01393,0.01393,0.97283
190.775,-0.00977,0.01099,0.97283
190.780,-0.00977,0.01099,0.97283
190.784,-0.00977,0.01099,0.97283
190.800,-0.00977,0.01099,0.97283
190.806,-0.00977,0.01099,0.97283
190.811,-0.00977,0.01099,0.97283
190.852,-0.00977,0.01099,0.97283
190.854,-0.00757,0.01319,0.97087
190.855,-0.00757,0.01319,0.97087
190.856,-0.00757,0.01319,0.97087
190.861,-0.00757,0.01319,0.97087
190.869,-0.00757,0.01319,0.97087
190.879,-0.00757,0.01319,0.97087
190.909,-0.00977,0.01368,0.96916
190.911,-0.00977,0.01368,0.96916
190.915,-0.00977,0.01368,0.96916
190.920,-0.00977,0.01368,0.96916
190.937,-0.00977,0.01368,0.96916
190.940,-0.00977,0.01368,0.96916
190.951,-0.00977,0.01368,0.96916
190.964,-0.01026,0.01441,0.97674
190.970,-0.01026,0.01441,0.97674
190.981,-0.01026,0.01441,0.97674
191.010,-0.01026,0.01441,0.97674
191.038,-0.01026,0.01441,0.97674
191.041,-0.01026,0.01441,0.97674
191.043,-0.01002,0.01002,0.97332
191.045,-0.01002,0.01002,0.97332
191.047,-0.01002,0.01002,0.97332
191.069,-0.01002,0.01002,0.97332
191.073,-0.01002,0.01002,0.97332
191.075,-0.01002,0.01002,0.97332
191.081,-0.01002,0.01002,0.97332
191.094,-0.00904,0.01246,0.97747
191.100,-0.00904,0.01246,0.97747
191.133,-0.00904,0.01246,0.97747
191.136,-0.00904,0.01246,0.97747
191.138,-0.00904,0.01246,0.97747
191.141,-0.00904,0.01246,0.97747
191.151,-0.01417,0.01417,0.97723
191.161,-0.01417,0.01417,0.97723
191.171,-0.01417,0.01417,0.97723
191.181,-0.01417,0.01417,0.97723
191.195,-0.01417,0.01417,0.97723
191.201,-0.01417,0.01417,0.97723
191.234,-0.01417,0.01417,0.97723
191.237,-0.01515,0.00977,0.97478
191.245,-0.01515,0.00977,0.97478
191.249,-0.01515,0.00977,0.97478
191.250,-0.01515,0.00977,0.97478
191.260,-0.01515,0.00977,0.97478
191.269,-0.01515,0.00977,0.97478
191.280,-0.00928,0.01417,0.98089
191.290,-0.00928,0.01417,0.98089
191.308,-0.00928,0.01417,0.98089
191.310,-0.00928,0.01417,0.98089
191.320,-0.00928,0.01417,0.98089
191.330,-0.00928,0.01417,0.98089
191.339,-0.00928,0.01417,0.98089
191.351,-0.01099,0.01515,0.97771
191.360,-0.01099,0.01515,0.97771
191.371,-0.01099,0.01515,0.97771
191.380,-0.01099,0.01515,0.97771
191.415,-0.01099,0.01515,0.97771
191.419,-0.01099,0.01515,0.97771
191.422,-0.01099,0.01515,0.97771
191.428,-0.01197,0.01295,0.97552
191.430,-0.01197,0.01295,0.97552
191.442,-0.01197,0.01295,0.97552
191.451,-0.01197,0.01295,0.97552
191.465,-0.01197,0.01295,0.97552
191.471,-0.01197,0.01295,0.97552
191.487,-0.01417,0.01270,0.97356
191.495,-0.01417,0.01270,0.97356
191.508,-0.01417,0.01270,0.97356
191.514,-0.01417,0.01270,0.97356
191.522,-0.01417,0.01270,0.97356
191.568,-0.01417,0.01270,0.97356
191.569,-0.01417,0.01270,0.97356
191.570,-0.00904,0.01148,0.97234
191.571,-0.00904,0.01148,0.97234
191.572,-0.00904,0.01148,0.97234
191.580,-0.00904,0.01148,0.97234
191.602,-0.00904,0.01148,0.97234
191.604,-0.00904,0.01148,0.97234
191.609,-0.01099,0.01124,0.97503
191.620,-0.01099,0.01124,0.97503
191.630,-0.01099,0.01124,0.97503
191.641,-0.01099,0.01124,0.97503
191.650,-0.01099,0.01124,0.97503
191.664,-0.01099,0.01124,0.97503
191.670,-0.01099,0.01124,0.97503
191.681,-0.01612,0.01539,0.97283
191.711,-0.01612,0.01539,0.97283
191.717,-0.01612,0.01539,0.97283
191.721,-0.01612,0.01539,0.97283
191.725,-0.01612,0.01539,0.97283
191.734,-0.01612,0.01539,0.97283
191.741,-0.00928,0.01417,0.97234
191.751,-0.00928,0.01417,0.97234
191.764,-0.00928,0.01417,0.97234
191.771,-0.00928,0.01417,0.97234
191.781,-0.00928,0.01417,0.97234
191.809,-0.00928,0.01417,0.97234
191.811,-0.00928,0.01417,0.97234
191.820,-0.00977,0.01270,0.97527
191.823,-0.00977,0.01270,0.97527
191.841,-0.00977,0.01270,0.97527
191.847,-0.00977,0.01270,0.97527
191.852,-0.00977,0.01270,0.97527
191.860,-0.00977,0.01270,0.97527
191.870,-0.01099,0.01148,0.98162
191.879,-0.01099,0.01148,0.98162
191.898,-0.01099,0.01148,0.98162
191.900,-0.01099,0.01148,0.98162
191.912,-0.01099,0.01148,0.98162
191.919,-0.01099,0.01148,0.98162
191.930,-0.01099,0.01148,0.98162
191.944,-0.00757,0.01270,0.97478
191.949,-0.00757,0.01270,0.97478
191.961,-0.00757,0.01270,0.97478
191.971,-0.00757,0.01270,0.97478
191.980,-0.00757,0.01270,0.97478
191.991,-0.00757,0.01270,0.97478
192.007,-0.01441,0.00977,0.97405
192.040,-0.01441,0.00977,0.97405
192.051,-0.01441,0.00977,0.97405
192.052,-0.01441,0.00977,0.97405
192.053,-0.01441,0.00977,0.97405
192.054,-0.01441,0.00977,0.97405
192.060,-0.01441,0.00977,0.97405
192.070,-0.01197,0.01588,0.97991
192.080,-0.01197,0.01588,0.97991
192.090,-0.01197,0.01588,0.97991
192.111,-0.01197,0.01588,0.97991
192.115,-0.01197,0.01588,0.97991
192.121,-0.01197,0.01588,0.97991
192.130,-0.00708,0.01588,0.97478
192.147,-0.00708,0.01588,0.97478
192.150,-0.00708,0.01588,0.97478
192.165,-0.00708,0.01588,0.97478
192.170,-0.00708,0.01588,0.97478
192.180,-0.00708,0.01588,0.97478
192.215,-0.00708,0.01588,0.97478
192.218,-0.01197,0.01368,0.97356
192.221,-0.01197,0.01368,0.97356
192.223,-0.01197,0.01368,0.97356
192.239,-0.01197,0.01368,0.97356
192.242,-0.01197,0.01368,0.97356
192.250,-0.01197,0.01368,0.97356
192.260,-0.01197,0.01368,0.97356
